Κωδικός,Πόλη,Κωδ. Χώρας/Περιοχής,Κωδ. Καταστήματος,Προκαθορισμένο,Πόλη ENU,Ανενεργό,Περιοχή,Ζώνη Τιμολόγησης,ΧΜ Ζώνη,Ζώνη
15233,ΧΑΛΑΝΔΡΙ,GR,0940,TRUE,,FALSE,,ATH3,,In-city
15234,ΧΑΛΑΝΔΡΙ,GR,0940,TRUE,,FALSE,,ATH3,,In-city
15235,ΒΡΙΛΗΣΙΑ,GR,0940,TRUE,,FALSE,,ATH6,,In-city
15235,ΧΑΛΑΝΔΡΙ,GR,0940,FALSE,,FALSE,,ATH3,,In-city
15236,ΝΕΑ ΠΕΝΤΕΛΗ,GR,0940,TRUE,,FALSE,,ATH6,,In-city
15236,ΠΕΝΤΕΛΗ,GR,0940,FALSE,,FALSE,,ATH6,,In-city
15237,ΦΙΛNΘΕΗ,GR,0944,FALSE,,FALSE,,ATH3,,In-city
15237,ΦΙΛΟΘΕΗ,GR,0944,TRUE,,FALSE,,ATH3,,In-city
15238,ΧΑΛΑΝΔΡΙ,GR,0940,TRUE,,FALSE,,ATH3,,In-city
15238,ΧΑΛΑΝΔΡΙΟΥ,GR,0940,FALSE,,FALSE,,ATH3,,In-city
15239,ΝΕΑ ΠΕΝΤΕΛΗ,GR,0940,TRUE,,FALSE,,ATH6,,In-city
15310,"ΔΗΜΟΚΡΙΤΟΣ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ",GR,0933,TRUE,,FALSE,,,, 
15341,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,GR,0933,TRUE,,FALSE,,ATH3,,In-city
15342,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,GR,0933,TRUE,,FALSE,,ATH3,,In-city
15343,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,GR,0933,TRUE,,FALSE,,ATH3,,In-city
15344,ΑΝΘΟΥΣΑ,GR,0933,FALSE,,FALSE,,ATH3,,In-city
15344,ΓΕΡΑΚΑΣ,GR,0933,TRUE,,FALSE,,ATH8,,In-city
15344,ΓΛΥΚΑ ΝΕΡΑ,GR,0933,FALSE,,FALSE,,ATH8,,In-city
15344,ΠΑΛΛΗΝΗ,GR,0933,FALSE,,FALSE,,ATH8,,In-city
15344,ΣΤΑΥΡΟΣ,GR,0933,FALSE,,FALSE,,ATH8,,In-city
15349,ΑΝΘΟΥΣΑ,GR,0932,TRUE,,FALSE,,ATH8,,In-city
15349,ΣΤΑΥΡΟΣ,GR,0932,FALSE,,FALSE,,ATH8,,In-city
15351,ΠΑΛΛΗΝΗ,GR,0932,TRUE,,FALSE,,ATH8,,In-city
15354,ΓΛΥΚΑ ΝΕΡΑ,GR,0932,TRUE,,FALSE,,ATH8,,In-city
15451,ΝΕΟ ΨΥΧΙΚΟ,GR,0944,TRUE,,FALSE,,ATH3,,In-city
15452,ΨΥΧΙΚΟ,GR,0944,TRUE,,FALSE,,ATH3,,In-city
15561,ΧΟΛΑΡΓΟΣ,GR,0933,TRUE,,FALSE,,ATH3,,In-city
15562,ΧΟΛΑΡΓΟΣ,GR,0933,TRUE,,FALSE,,ATH3,,In-city
15669,ΠΑΠΑΓΟΣ,GR,0933,TRUE,,FALSE,,ATH3,,In-city
15771,ΖΩΓΡΑΦΟΣ,GR,0970,TRUE,,FALSE,,ATH3,,In-city
15771,ΖΩΓΡΑΦΟΥ,GR,0970,FALSE,,FALSE,,ATH3,,In-city
15772,ΖΩΓΡΑΦΟΣ,GR,0970,TRUE,,FALSE,,ATH3,,In-city
15772,ΖΩΓΡΑΦΟΥ,GR,0970,FALSE,,FALSE,,ATH3,,In-city
15773,ΖΩΓΡΑΦΟΣ,GR,0970,TRUE,,FALSE,,ATH3,,In-city
15773,ΖΩΓΡΑΦΟΥ,GR,0970,FALSE,,FALSE,,ATH3,,In-city
16121,ΚΑΙΣΑΡΙΑΝΗ,GR,0970,TRUE,,FALSE,,ATH3,,In-city
16122,ΚΑΙΣΑΡΙΑΝΗ,GR,0970,TRUE,,FALSE,,ATH3,,In-city
16231,ΒΥΡΩΝΑΣ,GR,0970,TRUE,,FALSE,,ATH2,,In-city
16232,ΒΥΡΩΝΑΣ,GR,0970,TRUE,,FALSE,,ATH2,,In-city
16233,ΒΥΡΩΝΑΣ,GR,0970,TRUE,,FALSE,,ATH2,,In-city
16341,ΗΛΙΟΥΠΟΛΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
16342,ΗΛΙΟΥΠΟΛΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
16343,ΗΛΙΟΥΠΟΛΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
16344,ΗΛΙΟΥΠΟΛΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
16345,ΗΛΙΟΥΠΟΛΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
16346,ΗΛΙΟΥΠΟΛΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
16450,ΑΡΓΥΡΟΥΠΟΛΗ,GR,0935,TRUE,,FALSE,,ATH2,,In-city
16451,ΑΡΓΥΡΟΥΠΟΛΗ,GR,0935,TRUE,,FALSE,,ATH2,,In-city
16452,ΑΡΓΥΡΟΥΠΟΛΗ,GR,0935,TRUE,,FALSE,,ATH2,,In-city
16552,ΓΛΥΦΑΔΑ,GR,0934,TRUE,,FALSE,,ATH5,,In-city
16561,ΓΛΥΦΑΔΑ,GR,0934,TRUE,,FALSE,,ATH5,,In-city
16562,ΓΛΥΦΑΔΑ,GR,0934,TRUE,,FALSE,,ATH5,,In-city
16671,ΒΟΥΛΙΑΓΜΕΝΗ,GR,0934,TRUE,,FALSE,,ATH5,,In-city
16672,ΒΑΡΗ,GR,0934,TRUE,,FALSE,,ATH8,,In-city
16672,ΓΛΥΦΑΔΑ,GR,0934,FALSE,,FALSE,,ATH5,,In-city
16673,ΒΟΥΛΑ,GR,0934,TRUE,,FALSE,,ATH5,,In-city
16674,ΓΛΥΦΑΔΑ,GR,0934,TRUE,,FALSE,,ATH5,,In-city
16674,ΕΛΛΗΝΙΚΟ,GR,0934,FALSE,,FALSE,,ATH5,,In-city
16675,ΓΛΥΦΑΔΑ,GR,0934,TRUE,,FALSE,,ATH5,,In-city
16777,ΕΛΛΗΝΙΚΟ,GR,0935,TRUE,,FALSE,,ATH5,,In-city
17121,ΝΕΑ ΣΜΥΡΝΗ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17122,ΝΕΑ ΣΜΥΡΝΗ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17123,ΝΕΑ ΣΜΥΡΝΗ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17124,ΝΕΑ ΣΜΥΡΝΗ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17232,ΔΑΦΝΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17234,ΔΑΦΝΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17235,ΔΑΦΝΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17236,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17236,ΔΑΦΝΗ,GR,0947,FALSE,,FALSE,,ATH2,,In-city
17236,ΥΜΗΤΤΟΣ,GR,0947,FALSE,,FALSE,,ATH2,,In-city
17237,ΔΑΦΝΗ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17237,ΥΜΗΤΤΟΣ,GR,0947,FALSE,,FALSE,,ATH2,,In-city
17341,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17342,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17343,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,GR,0947,TRUE,,FALSE,,ATH2,,In-city
17455,ΑΛΙΜΟΣ,GR,0935,TRUE,,FALSE,,ATH2,,In-city
17456,ΑΛΙΜΟΣ,GR,0935,TRUE,,FALSE,,ATH2,,In-city
17561,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17562,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17563,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17564,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,GR,0949,TRUE,,FALSE,,ATH2,,In-city
17671,ΚΑΛΛΙΘΕΑ,GR,0967,TRUE,,FALSE,,ATH2,,In-city
17672,ΚΑΛΛΙΘΕΑ,GR,0967,TRUE,,FALSE,,ATH2,,In-city
17673,ΚΑΛΛΙΘΕΑ,GR,0967,TRUE,,FALSE,,ATH2,,In-city
17674,ΚΑΛΛΙΘΕΑ,GR,0967,TRUE,,FALSE,,ATH2,,In-city
17675,ΚΑΛΛΙΘΕΑ,GR,0967,TRUE,,FALSE,,ATH2,,In-city
17676,ΚΑΛΛΙΘΕΑ,GR,0967,TRUE,,FALSE,,ATH2,,In-city
17778,ΤΑΥΡΟΣ,GR,0113,TRUE,,FALSE,,ATH4,,In-city
18010,"ΑΓΙΑ ΜΑΡΙΝΑ ΚΥΨΕΛΗΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΙΑ ΜΑΡΙΝΑ ΚΥΨΕΛΗΣ,,,In-city
18010,"ΑΓΙΑ ΜΑΡΙΝΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΙΑ ΜΑΡΙΝΑ,,,In-city
18010,"ΑΓΙΑ ΤΡΙΑΔΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΙΑ ΤΡΙΑΔΑ,,,In-city
18010,"ΑΓΙΟΙ ΑΙΓΙΝΑΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΙΟΙ ΑΙΓΙΝΑΣ,,,In-city
18010,"ΑΓΙΟΙ ΑΣΩΜΑΤΟΙ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΙΟΙ ΑΣΩΜΑΤΟΙ,,,In-city
18010,"ΑΓΙΟΣ ΜΗΝΑΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΙΟΣ ΜΗΝΑΣ,,,In-city
18010,"ΑΓΙΟΣ ΝΕΚΤΑΡΙΟΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΙΟΣ ΝΕΚΤΑΡΙΟΣ,,,In-city
18010,"ΑΓΚΙΣΤΡΙ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΓΚΙΣΤΡΙ,,DP,Unapproachable
18010,ΑΙΓΙΝΑ,GR,0871,TRUE,,FALSE,,,,In-city
18010,"ΑΛΩΝΕΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΛΩΝΕΣ,,,In-city
18010,"ΑΝΙΤΣΑΙΟΝ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΑΝΙΤΣΑΙΟΝ,,,In-city
18010,"ΒΑΘΥ ΑΙΓΙΝΗΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΒΑΘΥ ΑΙΓΙΝΗΣ,,,In-city
18010,"ΒΑΙΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΒΑΙΑ,,,In-city
18010,"ΒΛΑΧΗΔΕΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΒΛΑΧΗΔΕΣ,,,In-city
18010,"ΚΑΒΟΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΑΒΟΣ,,,In-city
18010,"ΚΑΒΟΥΡΟΠΕΤΡΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΑΒΟΥΡΟΠΕΤΡΑ,,,In-city
18010,"ΚΑΠΟΤΗΔΕΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΑΠΟΤΗΔΕΣ,,,In-city
18010,"ΚΟΚΑΛΑΚΙ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΟΚΑΛΑΚΙ,,,In-city
18010,"ΚΟΝΤΟΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΟΝΤΟΣ,,,In-city
18010,"ΚΡΗΤΙΚΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΡΗΤΙΚΑ,,,In-city
18010,"ΚΥΛΙΝΔΡΑΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΥΛΙΝΔΡΑΣ,,,In-city
18010,"ΚΥΨΕΛΗ ΑΙΓΙΝΗΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΚΥΨΕΛΗ ΑΙΓΙΝΗΣ,,,In-city
18010,"ΛΑΔΙΑΝΟΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΛΑΔΙΑΝΟΣ,,,In-city
18010,"ΛΑΖΑΡΙΔΕΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΛΑΖΑΡΙΔΕΣ,,,In-city
18010,"ΛΕΟΝΤΙ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΛΕΟΝΤΙ,,,In-city
18010,"ΛΙΜΕΝΑΡΙΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΛΙΜΕΝΑΡΙΑ,,,In-city
18010,"ΜΑΡΑΘΩΝ ΑΙΓΙΝΗΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΜΑΡΑΘΩΝ ΑΙΓΙΝΗΣ,,,In-city
18010,"ΜΕΓΑΛΟΧΩΡΙ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΜΕΓΑΛΟΧΩΡΙ,,,In-city
18010,"ΜΕΣΑΓΡΟΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΜΕΣΑΓΡΟΣ,,,In-city
18010,"ΜΕΣΣΟΝΗΣΙ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΜΕΣΣΟΝΗΣΙ,,,In-city
18010,"ΜΕΤΟΧΙ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΜΕΤΟΧΙ,,,In-city
18010,"ΜΟΝΗ ΚΟΙΜΗΣΕΩΣ ΘΕΟΤΟΚΟΥ, ΑΙΓΙΝ",GR,0871,FALSE,,FALSE,ΜΟΝΗ ΚΟΙΜΗΣΕΩΣ ΘΕΟΤΟΚΟΥ,,,In-city
18010,"ΠΑΧΕΙΑ ΡΑΧΗ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΠΑΧΕΙΑ ΡΑΧΗ,,,In-city
18010,"ΠΕΡΔΙΚΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΠΕΡΔΙΚΑ,,,In-city
18010,"ΠΟΡΤΕΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΠΟΡΤΕΣ,,,In-city
18010,"ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ,,,In-city
18010,"ΣΚΑΛΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΣΚΑΛΑ,,,In-city
18010,"ΣΟΥΒΑΛΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΣΟΥΒΑΛΑ,,,In-city
18010,"ΣΦΕΝΤΟΥΡΙΟΝ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΣΦΕΝΤΟΥΡΙΟΝ,,,In-city
18010,"ΤΖΙΚΗΔΕΣ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΤΖΙΚΗΔΕΣ,,,In-city
18010,"ΧΑΛΔΑΙΙΚΑ, ΑΙΓΙΝΑ",GR,0871,FALSE,,FALSE,ΧΑΛΔΑΙΙΚΑ,,,In-city
18020,"ΑΓΙΑ ΕΛΕΝΗ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΑΓΙΑ ΕΛΕΝΗ,,AP,Remote
18020,"ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΤΡΟΙΖΙΝΙΑΣ, ΠΟΡ",GR,0873,FALSE,,FALSE,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΤΡΟΙΖΙΝΙΑΣ,,,In-city
18020,"ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ ΤΡΟΙΖΙΝΙΑΣ,",GR,0873,FALSE,,FALSE,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ ΤΡΟΙΖΙΝΙΑΣ,,,In-city
18020,"ΑΛΥΚΗ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΑΛΥΚΗ,,,In-city
18020,"ΑΝΩ ΦΑΝΑΡΙ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΑΝΩ ΦΑΝΑΡΙ,,AP,Remote
18020,"ΑΡΤΙΜΟΣ ΠΟΡΟΥ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑ",GR,0873,FALSE,,FALSE,ΑΡΤΙΜΟΣ ΠΟΡΟΥ,,,In-city
18020,"ΒΛΑΧΑΙΙΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΒΛΑΧΑΙΙΚΑ,,AP,Remote
18020,"ΒΥΔΙΟΝ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΒΥΔΙΟΝ,,,In-city
18020,"ΓΑΛΑΤΑΣ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΓΑΛΑΤΑΣ,,,In-city
18020,"ΓΙΟΥΡΔΙ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΓΙΟΥΡΔΙ,,AP,Remote
18020,"ΓΟΥΤΟΥ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΓΟΥΤΟΥ,,,In-city
18020,"ΔΡΥΟΠΗ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΔΡΥΟΠΗ,,AP,Remote
18020,"ΖΕΡΒΑΙΙΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΖΕΡΒΑΙΙΚΑ,,AP,Remote
18020,"ΘΕΟΔΩΡΟΠΟΥΛΑΙΙΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΙ",GR,0873,FALSE,,FALSE,ΘΕΟΔΩΡΟΠΟΥΛΑΙΙΚΑ,,AP,Remote
18020,"ΚΑΛΛΟΝΗ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΚΑΛΛΟΝΗ,,,In-city
18020,"ΚΑΡΑΤΖΑΣ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΚΑΡΑΤΖΑΣ,,AP,Remote
18020,"ΚΟΥΤΟΥΖΑΙΙΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΚΟΥΤΟΥΖΑΙΙΚΑ,,AP,Remote
18020,"ΛΑΚΑ ΤΟΥΡΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΛΑΚΑ ΤΟΥΡΚΑ,,AP,Remote
18020,"ΛΕΜΟΝΟΔΑΣΟΣ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΛΕΜΟΝΟΔΑΣΟΣ,,,In-city
18020,"ΜΕΓΑΛΟ ΝΕΩΡΙΟΝ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙ",GR,0873,FALSE,,FALSE,ΜΕΓΑΛΟ ΝΕΩΡΙΟΝ,,,In-city
18020,"ΜΕΓΑΛΟ ΠΟΤΑΜΙ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑ",GR,0873,FALSE,,FALSE,ΜΕΓΑΛΟ ΠΟΤΑΜΙ,,,In-city
18020,"ΜΕΤΑΜΟΡΦΩΣΗ ΤΡΟΙΖΙΝΙΑΣ, ΠΟΡΟΣ ",GR,0873,FALSE,,FALSE,ΜΕΤΑΜΟΡΦΩΣΗ ΤΡΟΙΖΙΝΙΑΣ,,AP,Remote
18020,"ΜΟΝΗ ΖΩΟΔ. ΠΗΓΗΣ ΚΑΛΑΥΡΕΙΑΣ, Π",GR,0873,FALSE,,FALSE,ΜΟΝΗ ΖΩΟΔ. ΠΗΓΗΣ ΚΑΛΑΥΡΕΙΑΣ,,,In-city
18020,"ΜΠΟΥΓΙΑ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΜΠΟΥΓΙΑ,,,In-city
18020,"ΜΥΛΟΣ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΜΥΛΟΣ,,,In-city
18020,"ΝΕΡΑΤΖΙΖΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΝΕΡΑΤΖΙΖΑ,,AP,Remote
18020,"ΝΗΣΙΖΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΝΗΣΙΖΑ,,AP,Remote
18020,"ΠΛΑΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΠΛΑΚΑ,,,In-city
18020,ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ,GR,0873,TRUE,,FALSE,,,,In-city
18020,"ΣΑΡΩΝΙΣ ΓΑΛΑΤΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙ",GR,0873,FALSE,,FALSE,ΣΑΡΩΝΙΣ ΓΑΛΑΤΑ,,AP,Remote
18020,"ΣΚΑΛΑ ΚΑΛΛΟΝΗΣ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙ",GR,0873,FALSE,,FALSE,ΣΚΑΛΑ ΚΑΛΛΟΝΗΣ,,AP,Remote
18020,"ΣΚΑΛΩΜΑ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΣΚΑΛΩΜΑ,,AP,Remote
18020,"ΣΚΑΠΕΤΙΟΝ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΣΚΑΠΕΤΙΟΝ,,AP,Remote
18020,"ΣΤΑΙΚΑΙΙΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΣΤΑΙΚΑΙΙΚΑ,,AP,Remote
18020,"ΤΑΚΤΙΚΟΥΠΟΛΗ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΤΑΚΤΙΚΟΥΠΟΛΗ,,AP,Remote
18020,"ΤΡΟΙΖΗΝΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΤΡΟΙΖΗΝΑ,,,In-city
18020,"ΤΣΕΛΕΒΙΝΙΑ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΤΣΕΛΕΒΙΝΙΑ,,AP,Remote
18020,"ΦΟΥΡΚΑΡΙ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΦΟΥΡΚΑΡΙ,,AP,Remote
18020,"ΧΩΡΙΖΑ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΧΩΡΙΖΑ,,AP,Remote
18020,"ΨΗΦΤΑ, ΠΟΡΟΣ ΤΡΟΙΖΙΝΙΑΣ",GR,0873,FALSE,,FALSE,ΨΗΦΤΑ,,,In-city
18020,"ΨΩΜΑΙΙΚΑ, ΠΟΡΟΣ ΤΡΟΙΖΗΝΙΑΣ",GR,0873,FALSE,,FALSE,ΨΩΜΑΙΙΚΑ,,AP,Remote
18030,"ΑΓΙΟΙ ΘΕΟΔΩΡΟΙ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΑΓΙΟΙ ΘΕΟΔΩΡΟΙ,,AP,Remote
18030,"ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΚΟΥΝΟΥΠΙΤΣΗΣ, Μ",GR,0873,FALSE,,FALSE,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΚΟΥΝΟΥΠΙΤΣΗΣ,,AP,Remote
18030,"ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΜΕΘΑΝΩΝ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΜΕΘΑΝΩΝ,,AP,Remote
18030,"ΒΑΘΥ ΜΕΘΑΝΩΝ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΒΑΘΥ ΜΕΘΑΝΩΝ,,AP,Remote
18030,"ΒΡΟΜΟΛΙΜΝΗ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΒΡΟΜΟΛΙΜΝΗ,,AP,Remote
18030,"ΔΡΙΤΣΑΙΙΚΑ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΔΡΙΤΣΑΙΙΚΑ,,AP,Remote
18030,"ΚΑΗΜΕΝΗ ΧΩΡΑ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΚΑΗΜΕΝΗ ΧΩΡΑ,,AP,Remote
18030,"ΚΟΥΝΟΥΠΙΤΣΑ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΚΟΥΝΟΥΠΙΤΣΑ,,AP,Remote
18030,"ΚΥΨΕΛΗ ΜΕΘΑΝΩΝ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΚΥΨΕΛΗ ΜΕΘΑΝΩΝ,,AP,Remote
18030,"ΜΑΚΡΥΛΟΓΓΟΣ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΜΑΚΡΥΛΟΓΓΟΣ,,AP,Remote
18030,"ΜΕΓΑΛΟ ΠΟΤΑΜΙ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΜΕΓΑΛΟ ΠΟΤΑΜΙ,,AP,Remote
18030,"ΜΕΓΑΛΟΧΩΡΙ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΜΕΓΑΛΟΧΩΡΙ,,AP,Remote
18030,ΜΕΘΑΝΑ,GR,0873,TRUE,,FALSE,,,AP,Remote
18030,"ΠΑΛΑΙΑ ΛΟΥΤΡΑ, ΜΕΘΑΝΑ",GR,0873,FALSE,,FALSE,ΠΑΛΑΙΑ ΛΟΥΤΡΑ,,AP,Remote
